380 540 110
381 550 100
382 530 100
383 540 100
384 540 100
385 580 110
386 580 100
387 580 100
388 550 110
389 580 110
390 550 100
391 560 100
392 550 100
393 550 110
394 670 120
395 560 120
396 580 100
397 580 100
398 690 120
399 570 120
400 570 100
401 570 100
402 600 100
403 580 110
404 580 100
405 560 100
406 620 100
407 1220 100
408 620 100
409 580 260
410 580 100
411 600 110
412 580 110
413 590 100
414 580 100
415 590 110
416 590 110
417 780 130
418 660 130
419 610 110
420 580 110
421 570 100
422 580 110
423 590 100
424 600 110
425 590 100
426 590 100
427 600 110
428 590 100
429 590 100
430 580 100
431 580 100
432 760 120
433 610 100
434 610 100
435 590 120
436 610 110
437 760 130
438 620 110
439 630 110
440 620 120
441 600 110
442 610 110
443 590 110
444 590 110
445 600 110
446 590 110
447 600 100
448 610 100
449 630 100
450 620 100
451 610 110
452 600 100
453 620 110
454 610 100
455 610 100
456 730 120
457 610 110
458 610 100
459 620 110
460 620 110
461 620 110
462 630 100
463 630 110
464 640 100
465 650 100
466 820 110
467 650 100
468 630 100
469 630 110
470 640 110
471 630 100
472 640 100
473 630 100
474 690 110
475 780 110
476 680 120
477 650 100
478 660 110
479 640 90
480 660 100
481 660 100
482 630 120
483 630 110
484 770 120
485 650 110
486 650 100
487 650 110
488 660 110
489 650 100
490 650 110
491 650 110
492 720 120
493 800 120
494 670 110
495 650 110
496 650 100
497 650 110
498 790 120
499 700 110
500 690 110
501 670 110
502 680 110
503 680 110
504 680 110
505 680 100
506 670 110
507 670 110
508 670 110
509 740 120
510 690 100
511 690 110
512 690 110
513 690 110
514 1190 110
515 670 100
516 680 110
517 680 110
518 670 100
519 670 110
520 670 100
521 670 100
522 700 100
523 680 100
524 680 110
525 830 120
526 800 110
527 670 110
528 670 100
529 680 110
530 800 120
531 690 100
532 690 100
533 690 100
534 700 110
535 690 110
536 680 100
537 690 110
538 690 100
539 700 100
540 690 110
541 930 150
542 810 120
543 770 120
544 750 120
545 720 120
546 690 110
547 720 110
548 710 110
549 700 110
550 690 100
551 700 110
552 700 110
553 690 100
554 700 100
555 770 110
556 860 130
557 810 110
558 710 110
559 710 110
560 730 100
561 710 110
562 700 110
563 710 100
564 720 110
565 710 100
566 1260 110
567 710 110
568 730 100
569 720 100
570 730 100
571 830 140
572 840 120
573 810 120
574 760 110
575 730 110
576 770 110
577 760 120
578 740 110
579 730 110
580 730 110
581 730 100
582 720 110
583 720 100
584 830 130
585 870 130
586 820 120
587 760 120
588 750 100
589 740 100
590 740 100
591 730 110
592 730 100
593 740 110
594 720 100
595 760 110
596 750 100
597 750 100
598 760 110
599 820 110
600 820 120
601 750 100
602 740 110
603 750 100
604 760 110
605 750 100
606 740 110
607 760 110
608 750 110
609 760 110
610 890 130
611 780 120
612 800 120
613 920 120
614 760 110
615 760 100
616 760 110
617 780 110
618 780 110
619 760 110
620 760 100
621 770 110
622 770 100
623 770 100
624 780 110
625 750 110
626 770 110
627 900 130
628 760 110
629 760 110
630 760 100
631 760 100
632 770 100
633 760 90
634 790 100
635 790 100
636 920 120
637 790 110
638 790 100
639 790 100
640 960 130
641 790 120
642 780 120
643 780 100
644 800 110
645 810 120
646 810 110
647 810 110
648 800 100
649 810 100
650 800 110
651 800 100
652 810 110
653 1030 130
654 840 110
655 870 130
656 830 120
657 820 110
658 860 110
659 820 100
660 830 100
661 910 120
662 820 110
663 850 120
664 830 110
665 950 140
666 830 110
667 810 100
668 830 110
669 830 100
670 840 110
671 830 110
672 830 100
673 830 110
674 830 110
675 840 110
676 820 100
677 820 110
678 960 130
679 840 120
680 840 110
681 830 100
682 840 120
683 840 100
684 990 120
685 970 130
686 1080 150
687 1170 150
688 1000 130
689 970 130
690 880 110
691 880 100
692 860 120
693 870 110
694 860 100
695 850 110
696 850 110
697 830 110
698 1000 150
699 840 100
700 1030 140
701 830 120
702 830 100
703 860 120
704 860 110
705 970 130
706 890 120
707 840 110
708 830 110
709 2340 140
710 870 130
711 870 110
712 860 100
713 850 110
714 890 100
715 900 110
716 1420 110
717 880 100
718 870 110
719 860 110
720 880 110
721 1050 140
722 870 110
723 860 100
724 850 110
725 880 110
726 950 120
727 930 110
728 920 120
729 920 110
730 880 110
731 970 130
732 940 120
733 910 110
734 880 110
735 880 110
736 960 110
737 920 120
738 890 110
739 900 120
740 890 110
741 920 110
742 1100 150
743 900 130
744 3250 130
745 930 110
746 910 110
747 960 130
748 1580 110
749 920 250
750 920 120
751 880 110
752 1070 130
753 970 110
754 900 110
755 930 120
756 920 110
757 900 110
758 900 120
759 920 110
760 890 100
761 890 100
762 890 100
763 1070 1430
764 1000 130
765 1040 120
766 920 120
767 910 110
768 890 130
769 910 100
770 1510 110
771 930 110
772 910 110
773 930 1420
774 1070 130
775 910 110
776 930 120
777 2190 100
778 930 100
779 910 110
780 920 100
781 930 110
782 950 100
783 920 110
784 1160 130
785 1110 130
786 920 120
787 910 110
788 930 110
789 920 110
790 940 110
791 920 100
792 960 110
793 950 110
794 990 110
795 1060 120
796 980 120
797 950 120
798 950 100
799 920 100
800 940 110
801 940 100
802 930 110
803 930 110
804 2350 110
805 1110 140
806 940 110
807 940 120
808 980 120
809 970 110
810 1000 120
811 1000 110
812 990 110
813 970 110
814 1000 120
815 1040 130
816 1010 110
817 980 120
818 990 110
819 990 100
820 1010 110
821 970 120
822 980 110
823 1010 120
824 1010 110
825 1200 130
826 1020 120
827 1000 120
828 1020 120
829 1020 120
830 1010 110
831 980 110
832 1000 110
833 990 110
834 1030 130
835 1180 130
836 1010 130
837 1010 120
838 1010 110
839 1010 120
840 2180 120
841 1020 110
842 1080 130
843 1010 110
844 1100 130
845 1100 120
846 1040 120
847 1030 120
848 1020 120
849 1030 120
850 1030 110
851 1030 100
852 1020 120
853 1050 110
854 1280 150
855 1130 130
856 1100 130
857 1070 130
858 1050 120
859 1040 100
860 1130 130
861 1030 130
862 1040 130
863 1120 140
864 1060 120
865 1030 120
866 1040 110
867 1040 110
868 1030 120
869 1060 110
870 1040 110
871 1050 110
872 1340 140
873 1090 130
874 1050 120
875 1050 110
876 1590 120
877 1060 110
878 1140 130
879 1070 120
880 1070 120
881 1110 130
882 1090 110
883 1050 110
884 1050 110
885 1050 110
886 1070 120
887 1060 110
888 1070 100
889 1060 120
890 1210 130
891 1210 140
892 1090 120
893 1080 110
894 1070 120
895 1090 120
896 1070 110
897 1060 120
898 1070 110
899 1070 120
900 1290 140
901 1170 130
902 1100 130
903 1080 110
904 1070 110
905 1100 120
906 1110 110
907 1090 110
908 1160 130
909 1200 130
910 1100 120
911 1070 120
912 1080 110
913 1180 120
914 1110 130
915 1130 130
916 1110 110
917 1290 130
918 1120 130
919 1120 120
920 1070 110
921 1070 110
922 1070 110
923 1050 110
924 1060 110
925 1070 100
926 1340 150
927 1130 120
928 1180 130
929 1080 120
930 1070 110
931 1060 120
932 1060 100
933 1090 120
934 1080 110
935 1320 160
936 1420 160
937 1800 150
938 1070 110
939 1070 120
940 1070 110
941 1100 120
942 1450 160
943 1400 150
944 2640 150
945 2280 140
946 1110 130
947 1100 120
948 1110 100
949 1280 130
950 1190 130
951 1110 110
952 2280 120
953 1100 110
954 1170 120
955 1110 110
956 1110 110
957 1100 110
958 1350 130
959 1110 110
960 1100 120
961 1130 120
962 1120 120
963 1130 110
964 1130 110
965 1140 110
966 1280 130
967 1140 130
968 1130 120
969 1130 120
970 1390 130
971 1960 120
972 1320 110
973 1150 120
974 1400 140
975 1150 130
976 1140 120
977 1150 120
978 1120 120
979 1110 110
980 1120 120
981 1130 120
982 1320 140
983 1180 120
984 1150 120
985 1160 110
986 1140 120
987 1130 120
988 1150 120
989 1220 120
990 1270 130
991 1170 130
992 1140 120
993 1170 120
994 1150 120
995 2500 120
996 1160 110
997 3990 130
998 1260 120
999 1160 120
1000 1150 110
1001 1140 110
1002 1150 120
1003 1180 110
1004 1170 110
1005 1200 130
1006 1280 140
1007 1170 130
1008 1180 120
1009 1160 120
1010 1180 110
1011 1150 110
1012 1170 120
1013 1240 130
1014 1180 110
1015 1160 110
1016 1310 120
1017 1200 130
1018 1190 110
1019 1220 120
1020 1200 120
1021 2700 140
1022 1230 130
1023 1200 120
1024 1210 130
1025 1200 120
1026 1220 120
1027 1210 110
1028 2610 150
1029 1460 160
1030 1230 180
1031 1210 110
1032 1250 140
1033 1230 130
1034 1240 110
1035 1230 110
1036 1430 160
1037 1320 130
1038 1250 130
1039 1460 150
1040 1270 130
1041 1780 140
1042 1230 130
1043 1440 150
1044 1210 120
1045 1240 120
1046 1220 130
1047 1240 130
1048 1270 130
1049 1230 120
1050 1220 120
1051 1400 140
1052 1250 130
1053 1250 120
1054 1250 120
1055 1250 120
1056 1240 110
1057 1450 130
1058 1430 150
1059 1340 130
1060 1260 140
1061 1330 140
1062 1330 130
1063 1280 130
1064 1370 130
1065 1410 150
1066 1270 130
1067 1250 130
1068 1290 120
1069 1260 120
1070 1250 120
1071 1250 120
1072 1520 190
1073 1320 130
1074 1390 140
1075 1370 180
1076 1510 150
1077 1400 140
1078 1490 150
1079 1420 150
1080 2060 130
1081 1260 120
1082 1240 130
1083 1250 130
1084 1260 120
1085 1380 140
1086 1370 130
1087 1240 120
1088 1280 130
1089 1260 120
1090 1310 130
1091 1260 120
1092 1250 120
1093 1440 130
1094 1320 130
1095 1280 110
1096 1260 130
1097 1230 120
1098 1400 140
1099 1490 150
1100 1460 150
1101 1300 130
1102 1270 120
1103 1280 120
1104 1810 130
1105 1260 120
1106 1280 110
1107 1440 140
1108 1320 120
1109 1470 120
1110 1380 120
1111 1280 120
1112 1290 120
1113 1280 120
1114 1810 130
1115 1300 130
1116 1290 120
1117 1290 120
1118 1280 130
1119 1300 120
1120 1420 130
1121 1460 130
1122 1330 140
1123 1400 130
1124 1330 130
1125 1310 130
1126 1350 130
1127 1510 140
1128 1420 140
1129 1350 140
1130 1330 120
1131 1330 130
1132 1300 130
1133 1290 120
1134 1360 140
1135 1410 120
1136 1400 130
1137 1320 120
1138 1310 120
1139 1310 120
1140 1320 110
1141 1490 140
1142 1340 120
1143 1330 130
1144 1320 120
1145 1330 110
1146 1300 120
1147 1300 120
1148 1530 160
1149 1400 130
1150 2690 140
1151 1340 130
1152 1320 120
1153 1340 120
1154 1520 160
1155 1340 130
1156 1340 130
1157 1340 120
1158 1320 120
1159 1320 120
1160 1350 120
1161 1550 140
1162 1320 140
1163 1350 130
1164 1350 120
1165 1350 120
1166 1350 120
1167 1340 120
1168 1720 140
1169 1330 130
1170 1910 130
1171 1380 110
1172 1350 120
1173 1460 120
1174 1580 140
1175 1370 120
1176 1380 130
1177 1380 130
1178 1370 130
1179 1380 120
1180 1350 120
1181 1520 140
1182 1380 130
1183 1380 110
1184 1390 120
1185 1450 840
1186 1410 130
1187 1350 120
1188 1420 130
1189 1330 130
1190 1350 130
1191 1350 130
1192 1340 120
1193 1360 120
1194 1550 130
1195 1330 120
1196 1370 130
1197 1340 120
1198 1390 130
1199 1360 120
1200 1360 120
1201 1470 140
1202 1550 130
1203 1370 120
1204 1370 130
1205 1350 130
1206 1340 130
1207 1560 140
1208 1370 120
1209 1370 120
1210 1460 150
1211 1500 150
1212 1420 130
1213 1640 160
1214 1420 140
1215 1390 120
1216 1440 110
1217 1430 140
1218 1400 120
1219 1360 120
1220 1590 150
1221 1380 120
1222 1710 130
1223 1390 120
1224 1380 120
1225 1360 120
1226 1560 140
1227 1410 140
1228 2720 140
1229 1360 120
1230 1360 130
1231 1350 120
1232 1540 150
1233 1540 140
1234 1390 120
1235 1390 120
1236 1390 130
1237 1370 120
1238 1580 140
1239 1430 150
1240 1980 130
1241 1440 130
1242 1430 130
1243 1400 140
1244 1660 160
1245 1480 140
1246 1410 130
1247 1590 130
1248 1580 150
1249 4330 180
1250 1650 170
1251 1690 170
1252 2980 160
1253 1650 160
1254 1760 190
1255 1740 160
1256 1770 160
1257 1730 180
1258 1930 140
1259 1800 160
1260 1620 150
1261 2190 150
1262 1550 140
1263 1760 170
1264 1750 170
1265 1800 160
1266 1800 160
1267 1860 170
1268 1730 160
1269 1700 170
1270 1750 170
1271 1860 250
1272 1850 220
1273 1760 170
1274 1840 170
1275 1900 190
1276 1850 160
1277 1700 160
1278 1810 180
1279 1800 160
1280 1760 180
1281 3480 230
1282 1990 230
1283 1780 160
1284 1810 150
1285 1780 160
1286 2650 180
1287 5380 180
1288 1690 190
1289 1180 200
1290 2070 200
1291 1800 160
1292 1920 200
1293 1840 160
1294 1720 190
1295 1800 160
1296 1880 170
1297 1860 180
1298 1820 160
1299 1840 170
1300 1850 190
1301 1800 160
1302 4450 260
1303 3560 200
1304 1880 180
1305 3740 200
1306 5760 190
1307 1850 160
1308 1820 170
1309 1790 170
1310 1810 160
1311 2780 230
1312 3380 190
1313 1880 170
1314 1790 160
1315 1860 170
1316 1820 160
1317 1890 180
1318 2050 200
1319 1810 1420
1320 8380 220
1321 1960 190
1322 1900 180
1323 1850 180
1324 1850 160
1325 1870 160
1326 5990 170
1327 1780 180
1328 1910 180
1329 1820 170
1330 10730 200
1331 3030 200
1332 2380 190
1333 1850 180
1334 1730 160
1335 1840 170
1336 1910 170
1337 2820 190
1338 1790 170
1339 1860 160
1340 1890 160
1341 2900 170
1342 1780 160
1343 1850 180
1344 6560 190
1345 1840 170
1346 1870 160
1347 1890 180
1348 1820 170
1349 4110 200
1350 1780 180
1351 1850 170
1352 1950 180
1353 2020 160
1354 1880 200
1355 3830 190
1356 1820 160
1357 2070 220
1358 1840 170
1359 1880 170
1360 1940 160
1361 1870 200
1362 1860 180
1363 2860 210
1364 10820 170
1365 1860 170
1366 1770 190
1367 1900 180
1368 1870 160
1369 1830 170
1370 1720 170
1371 1860 180
1372 1810 180
1373 2160 210
1374 1800 170
1375 1870 180
1376 1890 180
1377 1870 190
1378 1830 170
1379 1680 220
1380 1840 180
1381 1970 170
1382 1770 190
1383 1640 130
1384 1680 160
1385 1790 160
1386 5330 170
1387 1630 130
1388 1630 130
1389 2210 140
1390 1800 160
1391 1680 150
1392 1580 140
1393 1620 140
1394 1570 130
1395 1660 140
1396 1860 180
1397 1570 130
1398 1560 130
1399 1590 130
1400 1570 120
1401 1760 150
1402 1680 180
1403 1660 150
1404 2160 130
1405 1620 130
1406 1720 140
1407 1770 170
1408 1620 130
1409 1790 140
1410 1590 130
1411 1590 130
1412 1840 160
1413 1590 140
1414 1600 130
1415 1690 140
1416 1730 140
1417 1900 160
1418 1800 150
1419 1590 140
1420 1600 140
1421 1550 120
1422 2200 120
1423 2060 170
1424 1610 140
1425 1740 140
1426 1600 130
1427 1610 130
1428 1900 170
1429 1750 160
1430 1630 130
1431 1780 160
1432 1770 150
1433 1860 190
1434 1720 150
1435 1770 140
1436 1680 140
1437 1640 140
1438 2010 190
1439 1750 160
1440 1630 130
1441 1630 130
1442 1570 140
1443 1850 170
1444 1790 160
1445 1700 150
1446 1690 130
1447 1700 130
1448 1960 170
1449 1760 170
1450 1750 170
1451 2260 130
1452 3550 150
1453 1920 180
1454 1730 190
1455 1660 140
1456 1710 120
1457 1980 180
1458 1840 510
1459 1710 130
1460 1860 160
1461 1650 140
1462 2000 160
1463 1670 140
1464 1710 130
1465 1780 140
1466 2000 170
1467 1830 150
1468 1680 130
1469 1750 150
1470 1930 180
1471 1930 160
1472 1710 130
1473 1670 120
1474 1650 130
1475 1990 170
1476 1750 140
1477 1690 140
1478 1650 130
1479 2220 140
1480 2060 180
1481 1840 190
1482 1700 140
1483 1650 130
1484 1670 130
1485 1950 170
1486 1720 140
1487 1750 160
1488 1640 130
1489 1710 130
1490 1900 170
1491 1830 160
1492 1840 130
1493 1670 140
1494 1710 140
1495 1860 170
1496 1830 160
1497 1660 130
1498 1650 120
1499 1850 190
1500 2050 180
1501 2010 180
1502 1830 160
1503 2020 160
1504 2040 190
1505 1840 190
1506 1690 140
1507 1660 140
1508 1980 170
1509 1850 180
1510 1850 140
1511 1850 140
1512 2960 130
1513 1960 170
1514 1720 140
1515 1720 130
1516 1670 130
1517 1840 160
1518 2020 180
1519 1770 150
1520 1740 130
1521 1760 130
1522 1880 150
1523 1820 170
1524 1710 150
1525 1720 130
1526 1700 130
1527 1800 140
1528 1870 190
1529 1930 170
1530 1730 130
1531 1810 150
1532 2230 200
1533 1800 160
1534 1720 130
1535 1740 130
1536 1680 130
1537 2100 180
1538 1820 150
1539 1710 130
1540 1770 130
1541 1720 130
1542 2050 190
1543 1750 150
1544 1740 120
1545 1700 140
1546 1710 130
1547 2090 180
1548 1740 120
1549 1840 140
1550 1750 140
1551 1720 130
1552 2080 170
1553 3160 160
1554 1940 160
1555 1840 150
1556 1800 140
1557 2060 190
1558 1790 140
1559 1730 130
1560 1940 170
1561 1980 180
1562 1980 170
1563 2100 180
1564 2130 180
1565 2010 160
1566 2140 160
1567 3040 130
1568 1790 170
1569 2060 170
1570 1770 140
1571 2000 170
1572 1840 150
1573 1770 130
1574 1820 120
1575 2100 170
1576 1950 160
1577 1770 140
1578 1820 130
1579 1790 140
1580 2190 180
1581 1850 150
1582 1820 120
1583 2050 160
1584 1770 130
1585 2050 170
1586 1800 130
1587 1780 130
1588 1750 130
1589 1740 120
1590 3430 180
1591 1890 150
1592 1820 140
1593 1920 140
1594 2280 1730
1595 1980 160
1596 1830 140
1597 1860 150
1598 2440 140
1599 2070 160
1600 1830 130
1601 1900 140
1602 1860 140
1603 1820 130
1604 2240 160
1605 3100 140
1606 1840 140
1607 1780 120
1608 2080 200
1609 1880 160
1610 1910 150
1611 1890 150
1612 2080 170
1613 2040 150
1614 1830 130
1615 1810 140
1616 1780 130
1617 2150 170
1618 3120 130
1619 1860 120
1620 1820 120
1621 1820 140
1622 2070 170
1623 2020 190
1624 2110 180
1625 2060 160
1626 2240 170
1627 2090 170
1628 1960 150
1629 1890 150
1630 2060 160
1631 1880 160
1632 1890 140
1633 1870 130
1634 2160 170
1635 1900 160
1636 1810 140
1637 1840 130
1638 2370 130
1639 2100 190
1640 3080 140
1641 1830 120
1642 3220 150
1643 1870 130
1644 2040 160
1645 1910 150
1646 2480 140
1647 1910 140
1648 2090 150
1649 1850 140
1650 1860 130
1651 1970 150
1652 1880 160
1653 2030 170
1654 1950 150
1655 1940 140
1656 3190 150
1657 2700 160
1658 1890 170
1659 1860 130
1660 1860 120
1661 8520 140
1662 2070 170
1663 1870 130
1664 1870 170
1665 1830 130
1666 2120 160
1667 5330 160
1668 1990 150
1669 1930 150
1670 1940 140
1671 2690 180
1672 2090 150
1673 1880 140
1674 1870 130
1675 2230 180
1676 1880 130
1677 1880 130
1678 1850 140
1679 2140 180
1680 2080 160
1681 1950 150
1682 1870 130
1683 1920 150
1684 2130 160
1685 3300 180
1686 1890 130
1687 1850 130
1688 2210 150
1689 2110 160
1690 1940 140
1691 1900 140
1692 1890 140
1693 2210 160
1694 1900 150
1695 1940 150
1696 1870 130
1697 1880 140
1698 2120 170
1699 1970 140
1700 1950 150
1701 1980 140
1702 2140 160
1703 1990 130
1704 1900 130
1705 1900 140
1706 3340 140
1707 1930 140
1708 1900 120
1709 1880 120
1710 2050 140
1711 1920 130
1712 1980 140
1713 1890 120
1714 1910 130
1715 1890 130
1716 2050 150
1717 1920 130
1718 1880 130
1719 2130 160
1720 2130 150
1721 2170 170
1722 1940 140
1723 1890 140
1724 1940 140
1725 2120 160
1726 1890 140
1727 3110 140
1728 2070 150
1729 2110 140
1730 1990 140
1731 1950 140
1732 1880 130
1733 1910 130
1734 1940 140
1735 1950 130
1736 2110 150
1737 1970 130
1738 2010 150
1739 2080 150
1740 1970 140
1741 1950 140
1742 2050 150
1743 2230 170
1744 2120 150
1745 1980 130
1746 3060 130
1747 1950 140
1748 2200 160
1749 1990 140
1750 2540 130
1751 1920 140
1752 2160 160
1753 1950 130
1754 1930 140
1755 1950 130
1756 2130 160
1757 2080 160
1758 1930 140
1759 2080 150
1760 1960 140
1761 2090 160
1762 1980 140
1763 1950 130
1764 2010 130
1765 1950 130
1766 1940 130
1767 1950 110
1768 1920 140
1769 3280 140
1770 2160 170
1771 2120 150
1772 4130 150
1773 2000 150
1774 2000 140
1775 2160 160
1776 2010 140
1777 1990 140
1778 2010 150
1779 1990 130
1780 2150 160
1781 2040 140
1782 2040 140
1783 2180 160
1784 2010 140
1785 1980 140
1786 2260 170
1787 3000 150
1788 2070 130
1789 2010 140
1790 3290 140
1791 2010 130
1792 2160 160
1793 2050 170
1794 2120 160
1795 2030 140
1796 2270 170
1797 2110 150
1798 1980 130
1799 2030 140
1800 2010 140
1801 2110 140
1802 2150 150
1803 2020 130
1804 2030 150
1805 2080 150
1806 2650 140
1807 2170 170
1808 2050 140
1809 2280 160
1810 2320 170
1811 2230 180
1812 2290 170
1813 2340 170
1814 2070 150
1815 2040 150
1816 3350 170
1817 2340 200
1818 2050 140
1819 2080 150
1820 1990 140
1821 2050 140
1822 2320 170
1823 2200 160
1824 2090 150
1825 2220 170
1826 2290 170
1827 2070 150
1828 2030 140
1829 2020 120
1830 2300 150
1831 2010 140
1832 2270 160
1833 2210 160
1834 2720 170
1835 2080 140
1836 2280 160
1837 2090 140
1838 3270 150
1839 2240 160
1840 2080 140
1841 2230 160
1842 2110 150
1843 2170 150
1844 2660 140
1845 2060 130
1846 2250 150
1847 2760 150
1848 4770 160
1849 2270 190
1850 2330 190
1851 2310 170
1852 2080 160
1853 2100 140
1854 2100 130
1855 2170 140
1856 2330 170
1857 2420 190
1858 2290 180
1859 2830 170
1860 3620 160
1861 2190 170
1862 2310 190
1863 2120 140
1864 2270 180
1865 2400 150
1866 2090 130
1867 2210 150
1868 2280 170
1869 2280 170
1870 2440 170
1871 2150 140
1872 2290 170
1873 2320 180
1874 2070 150
1875 2130 140
1876 2390 170
1877 2540 170
1878 3500 180
1879 4270 160
1880 2160 170
1881 3590 160
1882 2210 150
1883 2160 160
1884 2300 160
1885 2090 140
1886 2180 150
1887 2110 170
1888 2300 170
1889 2130 140
1890 2100 130
1891 2600 190
1892 2580 170
1893 2300 220
1894 2370 170
1895 2720 190
1896 2150 150
1897 2110 140
1898 2060 130
1899 2250 150
1900 3480 150
1901 2110 150
1902 2680 140
1903 2090 140
1904 2810 150
1905 2090 130
1906 2210 150
1907 2130 140
1908 2190 160
1909 2100 140
1910 9260 190
1911 2130 160
1912 2280 150
1913 2120 130
1914 2100 140
1915 2050 140
1916 2780 170
1917 3440 140
1918 2120 130
1919 2090 130
1920 2180 150
1921 2930 170
1922 2120 160
1923 2150 130
1924 2120 140
1925 2130 170
1926 2770 140
1927 2100 130
1928 3340 140
1929 2110 140
1930 2230 180
1931 2320 140
1932 2110 130
1933 2110 150
1934 2250 160
1935 2130 150
1936 2130 130
1937 2370 140
1938 2200 160
1939 2160 140
1940 2190 130
1941 2350 160
1942 2150 130
1943 2140 140
1944 2160 140
1945 2200 140
1946 2140 150
1947 2130 130
1948 2120 130
1949 3720 160
1950 2170 150
1951 2140 150
1952 2130 130
1953 2130 140
1954 2120 140
1955 2720 130
1956 2130 130
1957 2260 150
1958 2220 210
1959 2160 140
1960 2140 150
1961 2140 130
1962 2160 140
1963 2160 130
1964 2130 130
1965 3450 150
1966 2170 140
1967 2130 140
1968 3220 160
1969 2190 140
